Tipo,Cidade,Estado,Vagas,Quartos,Area,Banheiros,Preco
Sobrado,Boqueirão,Curitiba,2,3,138,3,56000000.0
Casa,Jardim São José,Almirante Tamandaré,5,4,170,2,56000000.0
Sobrado,Barreirinha,Curitiba,2,2,91,3,56000000.0
Casa,Cajuru,Curitiba,7,3,179,2,56000000.0
Apartamento,Guaíra,Curitiba,2,3,132,2,55990000.0
Sobrado,Barreirinha,Curitiba,3,3,115,3,55900000.0
Casa,Eliana,Guaratuba,0,1,102,2,55900000.0
Sobrado,Santa Cândida,Curitiba,2,3,110,2,55900000.0
Casa,Eliana,Guaratuba,0,3,102,2,55900000.0
Apartamento,Santa Terezinha,Pato Branco,2,2,138,1,55812812.0
Triplex,Fanny,Curitiba,2,3,134,3,55700000.0
Apartamento,Jardim Carvalho,Ponta Grossa,2,3,143,2,55600000.0
Casa,Guabirotuba,Curitiba,2,2,156,2,55500000.0
Apartamento,Centro,Pato Branco,1,2,142,1,55338493.0
Apartamento,Água Verde,Curitiba,1,3,139,2,55000000.0
Casa,Capão Raso,Curitiba,2,3,130,3,55000000.0
Apartamento,Centro,Pinhais,2,3,118,2,55000000.0
Casa,Oficinas,Ponta Grossa,5,3,152,3,55000000.0
Casa,Guaíra,Curitiba,0,0,156,0,55000000.0
Casa,Mercês,Curitiba,2,4,176,4,55000000.0
Casa,Vila Bela,Guarapuava,3,3,200,1,55000000.0
Casa,Balneário Nossa Senhora Aparecida,Itapoá,4,5,166,4,55000000.0
Casa,Bonfim,Almirante Tamandaré,0,0,90,0,55000000.0
Casa,Fazendinha,Curitiba,2,4,150,3,55000000.0
Apartamento,Centro,Curitiba,0,3,127,2,55000000.0
Triplex,Solymar,Matinhos,0,3,168,3,55000000.0
Sobrado,Santa Felicidade,Curitiba,1,3,155,3,55000000.0
Sobrado,Bairro Alto,Curitiba,2,3,143,3,55000000.0
Casa,Planta Quississana,São José Dos Pinhais,1,4,150,2,55000000.0
Casa,Guatupê,São José Dos Pinhais,0,3,172,1,55000000.0
Sobrado,Uberaba,Curitiba,1,3,98,3,55000000.0
Sobrado,Jardim Carvalho,Ponta Grossa,0,3,125,3,55000000.0
Sobrado,Novo Mundo,Curitiba,1,3,141,4,55000000.0
Casa,Uberaba,Curitiba,3,6,208,4,55000000.0
Sobrado,Cristo Rei,Pato Branco,1,3,107,3,55000000.0
Apartamento,Anita Garibaldi,Joinville,2,3,101,2,55000000.0
Casa,Oficinas,Ponta Grossa,5,4,152,2,55000000.0
Sobrado,Ronda,Ponta Grossa,1,3,129,1,55000000.0
Sobrado,Oficinas,Ponta Grossa,2,4,144,2,55000000.0
Casa,Cajuru,Curitiba,1,2,164,2,55000000.0
Casa,Santa Cândida,Curitiba,4,3,120,1,55000000.0
Apartamento,Batel,Curitiba,1,3,128,2,55000000.0
Casa,Cajuru,Curitiba,2,3,163,2,55000000.0
Sobrado,Tingui,Curitiba,2,3,107,3,55000000.0
Apartamento,Vila Izabel,Curitiba,1,3,138,3,55000000.0
Sobrado,Cristo Rei,Pato Branco,1,3,128,3,55000000.0
Sobrado,Novo Mundo,Curitiba,0,3,110,3,55000000.0
Apartamento,Batel,Curitiba,1,3,139,2,55000000.0
Apartamento,Balneário Itapoá,Itapoá,2,3,95,2,55000000.0
Casa,Pilarzinho,Curitiba,2,2,124,2,55000000.0
Sobrado,Jardim Carvalho,Ponta Grossa,2,3,125,2,55000000.0
Sobrado,Vila Vale Verde,Colombo,0,4,220,1,55000000.0
Sobrado,Bairro Alto,Curitiba,2,4,182,2,55000000.0
Apartamento,Cidade Industrial,Curitiba,2,3,122,2,55000000.0
Casa,Nações,Fazenda Rio Grande,8,3,220,2,55000000.0
Sobrado,Cidade Industrial,Curitiba,2,3,220,3,55000000.0
Apartamento,Mercês,Curitiba,1,3,151,2,55000000.0
Casa,Contorno,Ponta Grossa,3,3,182,2,55000000.0
Triplex,Riviera,Matinhos,1,4,86,4,55000000.0
Apartamento,Centro,Guarapuava,1,4,236,4,55000000.0
Sobrado,Cachoeira,Araucária,5,3,198,1,55000000.0
Casa,Cajuru,Curitiba,3,6,150,3,55000000.0
Sobrado,Jardim Carvalho,Ponta Grossa,2,3,125,3,55000000.0
Casa,Alto Da Xv,Guarapuava,1,2,150,1,55000000.0
Sobrado,Guabirotuba,Curitiba,3,3,115,3,55000000.0
Sobrado,Morro Alto,Guarapuava,1,3,105,2,55000000.0
Sobrado,Uberaba,Curitiba,3,3,157,4,55000000.0
Sobrado,Fraron,Pato Branco,2,3,109,3,55000000.0
Apartamento,Água Verde,Curitiba,1,3,155,3,55000000.0
Apartamento,Cristo Rei,Curitiba,1,2,115,2,55000000.0
Sobrado,Cristo Rei,Pato Branco,1,3,95,3,55000000.0
Sobrado,Lindóia,Curitiba,2,3,114,2,55000000.0
Apartamento,Vila Izabel,Curitiba,1,3,132,2,55000000.0
Sobrado,Jardim Esmeralda,Colombo,1,3,100,3,55000000.0
Casa,Boehmerwald,Joinville,5,10,300,8,55000000.0
Sobrado,Bom Retiro,Curitiba,3,3,112,3,55000000.0
Casa,Xaxim,Curitiba,2,5,205,3,55000000.0
Sobrado,Roça Grande,Colombo,2,2,97,2,55000000.0
Sobrado,Xaxim,Curitiba,2,3,135,3,55000000.0
Sobrado,Santa Cândida,Curitiba,3,3,160,4,55000000.0
Casa,Parolin,Curitiba,0,3,537,1,54900000.0
Sobrado,Fanny,Curitiba,3,3,119,1,54900000.0
Casa,Boqueirão,Curitiba,0,3,100,1,54900000.0
Apartamento,Centro,Pato Branco,1,3,189,2,54900000.0
Sobrado,Bairro Alto,Curitiba,2,3,124,2,54900000.0
Sobrado,Aeroporto,Pato Branco,2,3,106,3,54900000.0
Apartamento,Cabral,Curitiba,1,2,92,2,54900000.0
Apartamento,Centro,Pato Branco,1,3,129,2,54900000.0
Sobrado,Barreirinha,Curitiba,2,3,107,3,54800000.0
Apartamento,Santo Inácio,Curitiba,1,3,124,2,54500000.0
Apartamento,Centro,Pato Branco,2,3,94,2,54500000.0
Apartamento,Bigorrilho,Curitiba,2,3,159,3,54150000.0
Casa,São Francisco,Pato Branco,1,3,91,1,54000000.0
Sobrado,Santa Quitéria,Curitiba,0,3,235,3,54000000.0
Sobrado,Barreirinha,Curitiba,2,3,129,1,54000000.0
Apartamento,Juvevê,Curitiba,1,3,136,2,54000000.0
Apartamento,Pilarzinho,Curitiba,1,3,99,2,54000000.0
Casa,Bacacheri,Curitiba,3,3,142,1,54000000.0
Apartamento,Jardim Carvalho,Ponta Grossa,2,3,130,1,54000000.0
Sobrado,Praia De Leste,Pontal Do Paraná,1,3,110,2,54000000.0
Apartamento,Capão Raso,Curitiba,1,3,93,2,54000000.0
Casa,Oficinas,Ponta Grossa,5,3,119,1,54000000.0
Casa,Bacacheri,Curitiba,1,4,140,0,54000000.0
Sobrado,Hauer,Curitiba,1,3,111,3,54000000.0
Sobrado,Bom Jesus,Campo Largo,2,3,110,3,54000000.0
Sobrado,Cidade Industrial,Curitiba,3,4,186,3,54000000.0
Casa,Centro,Ponta Grossa,1,2,115,1,54000000.0
Apartamento,Água Verde,Curitiba,2,3,164,3,54000000.0
Casa,Afonso Pena,São José Dos Pinhais,2,3,170,1,53990000.0
Sobrado,Cidade Industrial,Curitiba,2,4,300,3,53900000.0
Sobrado,Centro,Pinhais,2,3,141,2,53900000.0
Apartamento,Ahú,Curitiba,1,2,93,1,53900000.0
Sobrado,Novo Mundo,Curitiba,2,4,136,3,53900000.0
Sobrado,Balneário Cambiju,Itapoá,2,3,103,2,53900000.0
Casa,Balneário Itamar,Itapoá,2,3,99,2,53900000.0
Casa,Bancários,Pato Branco,3,3,140,1,53800000.0
Casa,Balneário Princesa Do Mar,Itapoá,3,2,120,2,53500000.0
Sobrado,Pinheirinho,Curitiba,1,3,128,4,53500000.0
Sobrado,Fraron,Pato Branco,2,1,102,3,53300000.0
Garden,Água Verde,Curitiba,1,1,94,1,53075863.0
Apartamento,Centro,Balneário Piçarras,1,2,151,1,53064033.0
Triplex,Bairro Alto,Curitiba,1,3,94,2,53000000.0
Casa,Uberaba,Curitiba,4,3,57,1,53000000.0
Sobrado,Boa Vista,Curitiba,1,3,82,3,53000000.0
Casa,Cajuru,Curitiba,1,3,160,1,53000000.0
Casa,Bairro Alto,Curitiba,10,4,157,3,53000000.0
Casa,Cajuru,Curitiba,7,3,232,2,53000000.0
Duplex,Boneca Do Iguaçu,São José Dos Pinhais,1,2,134,1,53000000.0
Apartamento,Juvevê,Curitiba,2,3,139,2,53000000.0
Sobrado,Uberaba,Curitiba,2,3,137,3,53000000.0
Casa,Gralha Azul,Fazenda Rio Grande,1,3,82,2,53000000.0
Sobrado,Fraron,Pato Branco,1,3,112,3,53000000.0
Sobrado,Santa Felicidade,Curitiba,2,3,103,3,53000000.0
Casa,Balneário Santa Terezinha,Pontal Do Paraná,2,3,110,2,53000000.0
Sobrado,Sítio Cercado,Curitiba,4,3,223,2,53000000.0
Casa,Nações,Fazenda Rio Grande,1,3,90,0,53000000.0
Apartamento,Capão Raso,Curitiba,1,3,93,2,53000000.0
Sobrado,Pinheirinho,Curitiba,1,3,115,3,53000000.0
Casa,Contenda,São José Dos Pinhais,5,5,155,3,53000000.0
Apartamento,Santo Inácio,Curitiba,1,3,124,2,53000000.0
Apartamento,Jardim Carvalho,Ponta Grossa,2,3,135,1,53000000.0
Casa,Mercês,Curitiba,2,3,80,2,53000000.0
Apartamento,Portão,Curitiba,1,3,146,2,53000000.0
Sobrado,Uberaba,Curitiba,2,3,164,2,52900000.0
Sobrado,Tatuquara,Curitiba,2,3,130,3,52900000.0
Sobrado,Mossunguê,Curitiba,1,3,135,3,52500000.0
Sobrado,Jardim Solimões,Colombo,1,3,142,3,52500000.0
Sobrado,São Sebastião,São José Dos Pinhais,5,3,200,2,52500000.0
Sobrado,Rebouças,Curitiba,2,3,132,2,52500000.0
Apartamento,Centro,Pato Branco,1,2,90,1,52482460.0
Casa,Balneário Volta Ao Mundo I,Itapoá,2,3,112,3,52200000.0
Apartamento,Bigorrilho,Curitiba,1,1,81,1,52173000.0
Apartamento,Vila Izabel,Curitiba,1,2,108,2,52000000.0
Casa,Jardim Guarany,Campo Largo,0,2,200,1,52000000.0
Casa,Atuba,Pinhais,4,3,120,2,52000000.0
Sobrado,Jardim Esmeralda,Colombo,1,3,100,3,52000000.0
Sobrado,Santa Cândida,Curitiba,1,3,111,2,52000000.0
Sobrado,Boqueirão,Curitiba,2,3,99,3,52000000.0
Sobrado,Xaxim,Curitiba,2,3,120,2,52000000.0
Casa,Jardim Nossa Senhora De Fátima,Colombo,2,3,164,2,52000000.0
Apartamento,Água Verde,Curitiba,1,3,136,2,52000000.0
Casa,Capão Da Imbuia,Curitiba,6,3,290,1,52000000.0
Sobrado,Alto Boqueirão,Curitiba,3,3,169,2,52000000.0
Sobrado,Santa Cândida,Curitiba,2,3,110,3,52000000.0
Apartamento,Juvevê,Curitiba,1,3,132,2,52000000.0
Casa,Floresta,Joinville,1,3,110,3,52000000.0
Apartamento,Centro,Curitiba,1,2,92,2,52000000.0
Apartamento,Vila Izabel,Curitiba,1,2,120,1,52000000.0
Apartamento,Bacacheri,Curitiba,1,3,134,2,52000000.0
Sobrado,Boqueirão,Curitiba,3,3,129,3,52000000.0
Casa,Sítio Cercado,Curitiba,2,5,181,2,52000000.0
Casa,Fraron,Pato Branco,1,3,107,3,52000000.0
Sobrado,Boqueirão,Curitiba,2,3,79,2,52000000.0
Sobrado,Jardim Esmeralda,Colombo,1,3,100,3,52000000.0
Casa,Eucaliptos,Fazenda Rio Grande,0,3,78,1,52000000.0
Sobrado,Bairro Alto,Curitiba,2,3,99,3,51900000.0
Sobrado,Loteamento Ouro Verde I,Campo Largo,1,3,132,3,51500000.0
Sobrado,Boqueirão,Curitiba,0,3,110,3,51500000.0
Sobrado,Abranches,Curitiba,2,3,144,3,51000000.0
Sobrado,Santa Cândida,Curitiba,4,2,159,2,51000000.0
Sobrado,Pinheirinho,Curitiba,1,3,110,3,51000000.0
Sobrado,Fraron,Pato Branco,2,3,99,1,51000000.0
Sobrado,Pilarzinho,Curitiba,2,3,141,1,51000000.0
Casa,Sítio Cercado,Curitiba,7,2,126,2,51000000.0
Sobrado,Cajuru,Curitiba,2,3,110,3,51000000.0
Apartamento,Capão Raso,Curitiba,1,2,102,2,51000000.0
Casa,Balneário Ipacari,Matinhos,2,3,110,3,50900000.0
Apartamento,Cristo Rei,Curitiba,1,3,131,2,50900000.0
Sobrado,Capão Da Imbuia,Curitiba,2,4,125,3,50900000.0
Apartamento,Novo Mundo,Curitiba,1,3,1711,2,50853100.0
Apartamento,Santo Antônio,Joinville,1,2,105,2,50819384.0
Apartamento,Água Verde,Curitiba,1,1,77,1,50607700.0
Sobrado,Jardim Aurora,Colombo,4,4,120,2,50500000.0
Casa,Jardim São Domingos,Almirante Tamandaré,3,3,253,3,50500000.0
Apartamento,Ecoville,Curitiba,2,3,123,2,50490000.0
Apartamento,Balneário Paese,Itapoá,2,3,117,2,50210000.0
Casa,Alto Boqueirão,Curitiba,3,3,100,1,50000000.0
Casa,Alto Tarumã,Pinhais,1,3,120,2,50000000.0
Apartamento,Centro,Curitiba,0,3,126,1,50000000.0
Sobrado,Fraron,Pato Branco,1,3,100,3,50000000.0
Sobrado,Santa Felicidade,Curitiba,2,3,140,1,50000000.0
Casa,Sítio Cercado,Curitiba,3,4,200,3,50000000.0
Sobrado,Campo De Santana,Curitiba,1,2,117,3,50000000.0
Casa,Santa Cândida,Curitiba,4,7,159,4,50000000.0
Apartamento,Portão,Curitiba,2,3,135,3,50000000.0
Sobrado,Cajuru,Curitiba,2,4,150,3,50000000.0
Apartamento,Portão,Curitiba,1,3,109,2,50000000.0
Casa,Guarani,Colombo,4,4,206,2,50000000.0
Sobrado,São Francisco,Pato Branco,1,2,98,2,50000000.0
Sobrado,Boa Vista,Ponta Grossa,2,3,106,2,50000000.0
Apartamento,Centro,Ponta Grossa,1,3,116,2,50000000.0
Sobrado,Xaxim,Curitiba,2,3,126,3,50000000.0
Casa,Alto Da Xv,Guarapuava,2,4,220,2,50000000.0
Sobrado,Centro,Pinhais,2,4,125,1,50000000.0
Apartamento,Tingui,Curitiba,1,3,86,2,50000000.0
Sobrado,Santa Cândida,Curitiba,1,3,192,2,50000000.0
Sobrado,Santa Cândida,Curitiba,3,3,89,2,50000000.0
Apartamento,Bigorrilho,Curitiba,1,2,122,1,50000000.0
Casa,Itaqui De Cima,Campo Largo,2,3,160,1,50000000.0
Sobrado,Jardim Karla,Pinhais,3,2,199,1,50000000.0
Casa,Santa Cândida,Curitiba,2,3,120,1,49999000.0
Sobrado,Sítio Cercado,Curitiba,2,3,150,3,49900000.0
Sobrado,Botiatuva,Campo Largo,0,3,94,2,49900000.0
Apartamento,Boa Vista,Curitiba,1,3,72,1,49900000.0
Sobrado,Cachoeira,Curitiba,3,3,152,3,49900000.0
Sobrado,Pinheirinho,Curitiba,0,4,120,1,49900000.0
Sobrado,Botiatuva,Campo Largo,0,3,94,2,49900000.0
Sobrado,Bairro Alto,Curitiba,2,3,97,2,49900000.0
Sobrado,Cajuru,Curitiba,3,3,134,3,49900000.0
Apartamento,Centro,Curitiba,0,3,106,2,49900000.0
Sobrado,Capão Raso,Curitiba,2,3,120,2,49900000.0
Sobrado,Botiatuva,Campo Largo,0,3,94,2,49900000.0
Sobrado,Sítio Cercado,Curitiba,2,5,110,3,49900000.0
Casa,Capão Raso,Curitiba,3,3,182,2,49900000.0
Sobrado,Santa Cândida,Curitiba,3,3,104,2,49900000.0
Sobrado,Sertãozinho,Matinhos,0,5,260,3,49900000.0
Casa,São Luiz,Pato Branco,2,3,120,2,49800000.0
Apartamento,Centro,Pato Branco,1,3,134,1,49800000.0
Sobrado,Bairro Alto,Curitiba,2,3,97,3,49800000.0
Apartamento,Centro,Guaratuba,2,3,138,2,49800000.0
Apartamento,Água Verde,Curitiba,1,3,154,3,49800000.0
Casa,Centro,Pinhais,2,2,138,3,49800000.0
Casa,Colônia Lima,Mandirituba,2,3,118,2,49800000.0
Casa,Boa Vista,Ponta Grossa,1,3,390,1,49700000.0
Sobrado,Fraron,Pato Branco,2,3,98,3,49500000.0
Sobrado,Uberaba,Curitiba,0,4,220,4,49500000.0
Casa,São Francisco,Pato Branco,1,3,94,2,49500000.0
Apartamento,Boa Vista,Curitiba,1,2,106,2,49500000.0
Sobrado,Água Verde,Curitiba,0,3,140,2,49500000.0
Apartamento,Centro,Curitiba,1,3,184,2,49500000.0
Apartamento,Centro,Curitiba,1,3,126,2,49500000.0
Sobrado,Jardim Céu Azul,Campo Largo,1,3,115,3,49500000.0
Sobrado,Fraron,Pato Branco,1,3,98,3,49500000.0
Casa,Sítio Cercado,Curitiba,0,3,186,1,49500000.0
Apartamento,La Salle,Pato Branco,1,3,130,2,49500000.0
Triplex,Bairro Alto,Curitiba,0,3,195,3,49500000.0
Sobrado,Cajuru,Curitiba,2,3,182,3,49500000.0
Apartamento,Uberaba,Curitiba,1,3,102,1,49500000.0
Casa,Santo Antonio,São José Dos Pinhais,2,3,168,3,49500000.0
Apartamento,Centro,Curitiba,2,2,180,2,49500000.0
Casa,Coroados,Guaratuba,2,3,72,1,49500000.0
Sobrado,Fraron,Pato Branco,1,3,114,3,49500000.0
Casa,Balneário Marajó,Matinhos,4,2,77,3,49500000.0
Sobrado,Jardim Santa Cândida,Colombo,3,3,101,3,49500000.0
Apartamento,Juvevê,Curitiba,1,2,105,2,49300000.0
Sobrado,Gaivotas,Matinhos,2,3,80,4,49000000.0
Casa,Tarumã,Curitiba,3,3,97,1,49000000.0
Sobrado,Centro,Garuva,0,2,106,2,49000000.0
Casa,Vila Vicente Macedo,Piraquara,2,4,200,2,49000000.0
Sobrado,Pilarzinho,Curitiba,0,2,100,3,49000000.0
Sobrado,Jardim Campo Pequeno,Colombo,2,3,80,2,49000000.0
Sobrado,Fanny,Curitiba,1,3,137,3,49000000.0
Casa,Chapada,Ponta Grossa,6,3,220,1,49000000.0
Sobrado,Cidade Industrial,Curitiba,2,3,165,3,49000000.0
Sobrado,Hauer,Curitiba,0,3,102,3,49000000.0
Apartamento,Campo Comprido,Curitiba,1,2,85,2,49000000.0
Casa,Pineville,Pinhais,5,4,113,4,49000000.0
Sobrado,Sítio Cercado,Curitiba,3,3,304,2,49000000.0
Sobrado,Bairro Alto,Curitiba,2,3,106,0,49000000.0
Sobrado,Santa Cândida,Curitiba,2,3,85,3,49000000.0
Casa,Cajuru,Curitiba,1,3,119,2,49000000.0
Sobrado,Balneario Gaivotas,Matinhos,1,3,76,1,49000000.0
Sobrado,Pinheirinho,Pato Branco,1,3,100,3,49000000.0
Sobrado,Pinheirinho,Curitiba,2,4,298,2,49000000.0
Sobrado,Vista Alegre,Curitiba,1,3,120,3,49000000.0
Casa,Hauer,Curitiba,2,2,81,1,49000000.0
Sobrado,Atuba,Curitiba,2,3,122,3,49000000.0
Casa,Xaxim,Curitiba,4,4,185,2,49000000.0
Casa,Cidade Industrial,Curitiba,3,4,151,1,49000000.0
Sobrado,Boqueirão,Curitiba,3,3,139,3,49000000.0
Sobrado,Costeira,Araucária,2,3,121,3,49000000.0
Apartamento,Mossunguê,Curitiba,1,2,104,2,49000000.0
Apartamento,Água Verde,Curitiba,1,3,122,3,49000000.0
Casa,Jardim Amélia,Pinhais,1,3,74,1,49000000.0
Casa,Jardim Rio Verde,Colombo,2,2,150,2,48990000.0
Apartamento,Água Verde,Curitiba,1,1,94,1,48985288.0
Apartamento,Centro,Pato Branco,1,3,139,2,48900000.0
Casa,Santa Terezinha,Fazenda Rio Grande,2,3,85,2,48900000.0
Sobrado,Bom Jesus,Campo Largo,2,3,100,3,48900000.0
Casa,Veneza,Pato Branco,2,4,126,2,48900000.0
Apartamento,Oficinas,Ponta Grossa,1,3,89,0,48900000.0
Apartamento,Cidade Industrial,Curitiba,1,3,113,2,48900000.0
Apartamento,Novo Mundo,Curitiba,0,2,110,0,48716800.0
Casa,Emiliano Perneta,Pinhais,5,3,94,2,48590000.0
Sobrado,Jardim Das Palmas,Campo Largo,3,3,99,2,48500000.0
Casa,Uberaba,Curitiba,2,3,150,4,48500000.0
Casa,Fatima,Colombo,0,7,172,3,48500000.0
Sobrado,Atuba,Curitiba,2,3,109,2,48500000.0
Apartamento,Alto Da Rua Xv,Curitiba,1,3,147,3,48500000.0
Casa,Abranches,Curitiba,2,3,120,2,48500000.0
Sobrado,Bairro Alto,Curitiba,3,0,150,2,48500000.0
Apartamento,Jardim Botânico,Curitiba,1,3,120,3,48500000.0
Sobrado,Abranches,Curitiba,2,3,90,3,48500000.0
Apartamento,Rebouças,Curitiba,1,2,92,1,48500000.0
Sobrado,Jardim Santa Cândida,Colombo,3,3,101,1,48500000.0
Garden,Vila Izabel,Curitiba,1,3,131,2,48370000.0
Apartamento,Água Verde,Curitiba,2,2,153,1,48300000.0
Sobrado,Balneário Volta Ao Mundo I,Itapoá,2,3,124,1,48200000.0
Apartamento,Tingui,Curitiba,1,2,59,1,48186113.0
Casa,Cajuru,Curitiba,3,3,160,3,48000000.0
Casa,Eucaliptos,Fazenda Rio Grande,0,3,91,2,48000000.0
Casa,Osasco,Colombo,2,5,248,4,48000000.0
Apartamento,Centro,Curitiba,1,1,97,1,48000000.0
Casa,Dos Estados,Guarapuava,2,3,98,2,48000000.0
Casa,Balneário Canoas,Pontal Do Paraná,3,5,125,3,48000000.0
Sobrado,Jardim Carvalho,Ponta Grossa,2,3,112,2,48000000.0
Sobrado,Sítio Cercado,Curitiba,1,4,169,1,48000000.0
Apartamento,Mercês,Curitiba,1,3,135,2,48000000.0
Casa,Braga,São José Dos Pinhais,2,3,150,2,48000000.0
Casa,Bairro Alto,Curitiba,2,3,110,1,48000000.0
Casa,Nereidas De Guaratuba,Guaratuba,0,3,80,2,48000000.0
Casa,Nereidas De Guaratuba,Guaratuba,2,3,80,2,48000000.0
Sobrado,Boqueirão,Curitiba,2,3,124,3,48000000.0
Apartamento,Cristo Rei,Curitiba,1,3,128,2,48000000.0
Sobrado,Eucaliptos,Fazenda Rio Grande,2,2,151,3,48000000.0
Sobrado,Centro,Pinhais,2,3,99,2,48000000.0
Casa,Butiatuvinha,Curitiba,1,2,60,0,48000000.0
Casa,Cristo Rei,Pato Branco,1,3,106,3,48000000.0
Casa,Boa Vista,Ponta Grossa,2,3,110,2,48000000.0
Apartamento,Ahú,Curitiba,1,2,106,2,48000000.0
Apartamento,Cristo Rei,Curitiba,1,3,110,1,48000000.0
Casa,Balneário Paese,Itapoá,0,3,86,2,48000000.0
Sobrado,Itapema,Antonina,0,3,175,0,48000000.0
Casa,Capão Da Imbuia,Curitiba,3,3,90,1,48000000.0
Casa,Pilarzinho,Curitiba,6,4,253,3,48000000.0
Sobrado,Sítio Cercado,Curitiba,2,2,105,2,48000000.0
Sobrado,Vila Alto Da Cruz Ii,Colombo,4,3,130,3,48000000.0
Casa,Jardim Esplanada,Colombo,5,3,127,2,48000000.0
Sobrado,Xaxim,Curitiba,2,3,130,3,48000000.0
Sobrado,Costeira,Araucária,2,3,110,3,48000000.0
Sobrado,Uberaba,Curitiba,3,3,144,3,48000000.0
Apartamento,Centro,Curitiba,0,2,104,2,48000000.0
Sobrado,Balneário Itapoá,Itapoá,2,5,145,2,48000000.0
Sobrado,Fraron,Pato Branco,1,3,117,1,48000000.0
Apartamento,Balneário Paese,Itapoá,1,3,97,2,48000000.0
Apartamento,Campo Comprido,Curitiba,2,3,109,1,48000000.0
Casa,Balneario Principe,Itapoá,2,3,86,2,48000000.0
Sobrado,Parolin,Curitiba,0,3,180,3,48000000.0
Apartamento,Portão,Curitiba,1,3,130,3,48000000.0
Sobrado,Atuba,Curitiba,1,3,110,2,48000000.0
Apartamento,Rebouças,Curitiba,2,3,159,3,48000000.0
Sobrado,Uberaba,Curitiba,1,3,136,3,48000000.0
Sobrado,Xaxim,Curitiba,2,3,120,3,48000000.0
Apartamento,Balneário Paese,Itapoá,1,3,91,2,47900000.0
Sobrado,Barreirinha,Curitiba,2,3,97,3,47900000.0
Sobrado,Bom Jesus,Campo Largo,2,3,110,2,47900000.0
Casa,Balneário Volta Ao Mundo I,Itapoá,2,3,89,2,47900000.0
Apartamento,Centro,Curitiba,1,3,159,1,47900000.0
Sobrado,Boa Vista,Curitiba,1,3,117,3,47800000.0
Sobrado,Pilarzinho,Curitiba,1,3,133,2,47800000.0
Apartamento,Santa Terezinha,Pato Branco,1,3,136,2,47500000.0
Apartamento,Alto Da Rua Xv,Curitiba,1,4,117,2,47500000.0
Sobrado,Jardim Amélia,Pinhais,2,3,150,3,47500000.0
Sobrado,Fraron,Pato Branco,2,3,113,3,47500000.0
Apartamento,Centro,Curitiba,2,3,201,1,47500000.0
Sobrado,Bairro Alto,Curitiba,1,3,94,3,47500000.0
Sobrado,Uberaba,Curitiba,2,3,119,3,47500000.0
Apartamento,Capão Raso,Curitiba,1,3,91,1,47500000.0
Sobrado,Jardim Miragem,Almirante Tamandaré,1,4,240,4,47500000.0
Sobrado,Bairro Alto,Curitiba,2,3,103,4,47500000.0
Sobrado,Bairro Alto,Curitiba,2,3,120,3,47500000.0
Apartamento,Itacolomi,Balneário Piçarras,1,2,110,1,47202598.0
Apartamento,Uvaranas,Ponta Grossa,0,3,110,0,47000000.0
Apartamento,Rebouças,Curitiba,1,3,135,2,47000000.0
Sobrado,Lamenha Grande,Almirante Tamandaré,2,3,153,2,47000000.0
Sobrado,Boneca Do Iguaçu,São José Dos Pinhais,1,2,255,0,47000000.0
Sobrado,Cidade Industrial,Curitiba,1,4,130,2,47000000.0
Apartamento,Oficinas,Ponta Grossa,1,3,98,1,47000000.0
Casa,Pinheirinho,Curitiba,1,3,80,2,47000000.0
Sobrado,Barreirinha,Curitiba,2,3,117,3,47000000.0
Sobrado,Jardim Bandeirantes,Colombo,4,4,198,4,47000000.0
Sobrado,Vila Glória,Campo Largo,1,3,132,1,47000000.0
Apartamento,Oficinas,Ponta Grossa,1,3,98,1,47000000.0
Sobrado,Boa Vista,Curitiba,1,3,111,3,47000000.0
Sobrado,Uberaba,Curitiba,1,3,300,2,47000000.0
Sobrado,Cidade Industrial,Curitiba,2,4,130,2,47000000.0
Sobrado,Abranches,Curitiba,0,3,88,3,47000000.0
Apartamento,Centro,Pinhais,0,3,107,2,47000000.0
Apartamento,Santa Cândida,Curitiba,1,3,72,2,47000000.0
Casa,Jardim Cionek,Contenda,3,3,70,1,47000000.0
Sobrado,Sítio Cercado,Curitiba,4,3,180,4,47000000.0
Sobrado,Bairro Alto,Curitiba,2,3,103,3,47000000.0
Sobrado,Carmery,Pontal Do Paraná,3,4,196,3,46990000.0
Sobrado,São Gabriel,Colombo,2,3,120,2,46990000.0
Sobrado,Santa Cândida,Curitiba,3,3,90,3,46900000.0
Sobrado,Boqueirão,Curitiba,2,4,112,2,46800000.0
Apartamento,Itacolomi,Balneário Piçarras,1,2,106,1,46525118.0
Casa,Alto Tarumã,Pinhais,2,3,105,2,46500000.0
Apartamento,Santa Terezinha,Pato Branco,2,2,114,1,46500000.0
Apartamento,Tingui,Curitiba,2,3,125,2,46500000.0
Apartamento,Mercês,Curitiba,2,2,142,2,46500000.0
Apartamento,Caioba,Matinhos,1,4,121,3,46500000.0
Studio,Bigorrilho,Curitiba,0,1,42,1,46071696.0
Casa,Boa Vista,Curitiba,2,3,130,2,46000000.0
Casa,Batel,Antonina,0,2,75,1,46000000.0
Sobrado,Guaíra,Curitiba,3,3,135,3,46000000.0
Apartamento,Jardim Carvalho,Ponta Grossa,2,3,129,1,46000000.0
Apartamento,Bacacheri,Curitiba,2,3,109,2,46000000.0
Sobrado,Santa Cândida,Curitiba,2,3,101,3,46000000.0
